Station_name,ID,Datetime,BC,EC,Protocol,Instrument_EC,Instrument_BC,OC,MAC,Size_cut,C_value,H_value,Flag_MCH
Engis,ID388,2015-08-24 00:00:00+00:00,0.246086959279396,0.219802091677896,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Engis,ID388,2015-08-27 00:00:00+00:00,0.287467367871725,0.189833529310093,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Engis,ID388,2015-09-02 00:00:00+00:00,0.621867506067468,0.358344313843505,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Engis,ID388,2015-09-05 00:00:00+00:00,0.422683955523674,0.338042040509859,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Engis,ID388,2015-09-08 00:00:00+00:00,0.728578685321688,0.442769448966756,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Engis,ID388,2015-10-29 00:00:00+00:00,0.68911197826129,0.378329195351338,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Engis,ID388,2015-11-01 00:00:00+00:00,1.37920538556793,0.990524473626087,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Engis,ID388,2015-11-04 00:00:00+00:00,0.57920227981428,0.310835677939079,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Engis,ID388,2015-11-07 00:00:00+00:00,0.351958702405499,0.220523286234753,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Engis,ID388,2015-11-10 00:00:00+00:00,0.435695008577327,0.300697623787561,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Engis,ID388,2015-11-13 00:00:00+00:00,0.437549489239152,0.349087580736779,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Engis,ID388,2015-11-16 00:00:00+00:00,0.367592672087781,0.263746033803987,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Engis,ID388,2015-11-19 00:00:00+00:00,0.482602072521616,0.315939777300515,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-06-21 00:00:00+00:00,1.07221515482054,0.343468960550481,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-07-15 00:00:00+00:00,0.670503133419306,0.342739545577613,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-07-18 00:00:00+00:00,1.27681475102324,0.577019865351343,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-07-21 00:00:00+00:00,0.9101101969447,0.285301967805482,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-07-24 00:00:00+00:00,1.37356715907427,0.723047354158449,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-07-30 00:00:00+00:00,0.592112155900838,0.237650209797624,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-08-08 00:00:00+00:00,1.06106871683439,0.584838735639759,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-10-16 00:00:00+00:00,0.418355392863124,0.288175324293231,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-10-19 00:00:00+00:00,0.46985211299066,0.405480172670411,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-10-22 00:00:00+00:00,1.00679319582534,0.75964241319773,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-10-25 00:00:00+00:00,1.05224736030565,0.702437911246493,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-10-28 00:00:00+00:00,1.14196834586424,0.598210563470853,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-10-31 00:00:00+00:00,1.0621092551863,0.645959298799471,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-11-03 00:00:00+00:00,0.254647956945954,0.195173374458881,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-11-06 00:00:00+00:00,0.805519258456969,0.455414270705066,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-11-09 00:00:00+00:00,0.942349512739935,0.553792330482236,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-11-12 00:00:00+00:00,1.96357853492847,1.28382390958284,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-11-15 00:00:00+00:00,1.41155795519996,0.819914969284976,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-11-18 00:00:00+00:00,2.29189045298329,1.08801467243153,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-11-21 00:00:00+00:00,3.39329391407435,2.18990919248798,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-11-24 00:00:00+00:00,1.967854676002,1.16167195402693,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-11-27 00:00:00+00:00,1.46941138986691,0.664105658210716,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-11-30 00:00:00+00:00,2.05210943731794,0.808390030584064,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-12-03 00:00:00+00:00,2.42744264838444,0.499878961402745,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-12-06 00:00:00+00:00,2.18036010455377,1.13871816667087,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-12-09 00:00:00+00:00,1.03229636795027,0.469778626769887,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-12-12 00:00:00+00:00,0.444243630085178,0.191042547821627,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-12-21 00:00:00+00:00,0.615446070444152,0.27964857939018,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-12-24 00:00:00+00:00,0.669183508123525,0.314994382783611,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-12-27 00:00:00+00:00,0.602892448248581,0.292921655405474,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2014-12-30 00:00:00+00:00,1.99060143433984,0.883596987284998,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-01-02 00:00:00+00:00,0.915264128436844,0.444242320498567,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-01-05 00:00:00+00:00,1.16719886753245,0.420000081632508,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-01-08 00:00:00+00:00,0.907378659209823,0.389267030453003,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-01-11 00:00:00+00:00,0.684145150833328,0.270608014526317,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-01-14 00:00:00+00:00,0.419055186731314,0.20366451240771,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-01-17 00:00:00+00:00,1.07039675485497,0.466405416005264,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-01-20 00:00:00+00:00,1.51341361764098,0.604597239284331,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-01-23 00:00:00+00:00,1.9670123929754,0.438890739853471,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-01-26 00:00:00+00:00,1.20850441617478,0.584261673440372,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-02-01 00:00:00+00:00,1.03411586896913,0.45454198957202,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-02-04 00:00:00+00:00,1.58589672231414,0.611035477544315,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-02-07 00:00:00+00:00,1.68327888255826,0.573621213550148,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-02-10 00:00:00+00:00,0.973454160799632,0.294691939478592,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-02-13 00:00:00+00:00,1.69266230315622,0.607162764547291,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-02-16 00:00:00+00:00,1.98247226986989,0.771275713657474,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-02-19 00:00:00+00:00,1.22226682286553,0.581766124574748,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-02-22 00:00:00+00:00,0.706788744949686,0.310429945408248,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-02-25 00:00:00+00:00,0.64880840977491,0.282215325161632,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-03-03 00:00:00+00:00,0.622301104401485,0.273447827629095,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-03-06 00:00:00+00:00,2.13097938461165,0.96433292787448,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-03-09 00:00:00+00:00,1.72656654244375,0.74162009456502,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-03-12 00:00:00+00:00,2.41252757721902,1.54271355290796,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-03-30 00:00:00+00:00,0.507649500804173,0.221541563631272,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-04-02 00:00:00+00:00,0.561016713236073,0.237245672465503,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-04-05 00:00:00+00:00,1.23220203224446,0.360187863647326,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-04-08 00:00:00+00:00,2.28947975025191,0.971360505188482,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-04-11 00:00:00+00:00,0.931118964868796,0.305099794072202,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-04-14 00:00:00+00:00,1.096919167506,0.586638189826987,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-04-17 00:00:00+00:00,0.615236067362193,0.395774048839436,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-04-20 00:00:00+00:00,1.82595795142734,0.920586579934225,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-04-23 00:00:00+00:00,1.61065178016238,0.782015094871363,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-04-26 00:00:00+00:00,0.442535502810056,0.298526144283585,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-04-29 00:00:00+00:00,0.453677883564899,0.307028948189686,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-05-02 00:00:00+00:00,0.867655988353389,0.410831454085316,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-05-05 00:00:00+00:00,0.510955084649181,0.306006831436028,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-05-08 00:00:00+00:00,0.828706163471222,0.432582667675086,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-05-11 00:00:00+00:00,0.687719639891698,0.360780539552812,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-05-17 00:00:00+00:00,0.701806140024163,0.400307353868469,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-05-20 00:00:00+00:00,0.497961375793393,0.310884742238979,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-06-07 00:00:00+00:00,0.718973000938735,0.373393654327929,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-06-10 00:00:00+00:00,0.774523218602343,0.378774818034721,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-06-13 00:00:00+00:00,0.649591851817729,0.319051781271156,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-06-16 00:00:00+00:00,0.701091850223391,0.351392942482935,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-06-19 00:00:00+00:00,0.727257774557826,0.321898693586326,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-06-25 00:00:00+00:00,0.888002105636171,0.516182688022499,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-06-28 00:00:00+00:00,0.577177777166903,0.263459051113284,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-07-01 00:00:00+00:00,0.939819833568113,0.464258539194854,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-07-16 00:00:00+00:00,0.97556071370973,0.455556088510594,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-07-19 00:00:00+00:00,0.587474964625815,0.368167352950261,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-07-22 00:00:00+00:00,0.322806081706079,0.279308397536204,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-07-25 00:00:00+00:00,0.0822568542756199,0.145417018452337,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-07-28 00:00:00+00:00,1e-06,0.346708451749618,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-07-31 00:00:00+00:00,0.474689308977608,0.387910949447722,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-08-03 00:00:00+00:00,0.592751024373179,0.498767560744491,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-08-06 00:00:00+00:00,0.612022547902637,0.493784668313104,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-08-09 00:00:00+00:00,0.730723800200208,0.341626710190249,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-08-12 00:00:00+00:00,1.09423550111135,0.415309851385123,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-08-15 00:00:00+00:00,0.227046450979088,0.180667863354487,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-08-18 00:00:00+00:00,0.476303930897151,0.329565334927969,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-08-21 00:00:00+00:00,0.969169912159177,0.664404143121271,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-08-24 00:00:00+00:00,0.246086959279396,0.219802091677896,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-08-27 00:00:00+00:00,0.287467367871725,0.189833529310093,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-09-02 00:00:00+00:00,0.621867506067468,0.358344313843505,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-09-05 00:00:00+00:00,0.422683955523674,0.338042040509859,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-09-08 00:00:00+00:00,0.728578685321688,0.442769448966756,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Namur,ID391,2015-10-29 00:00:00+00:00,0.68911197826129,0.378329195351338,UNKNOWN,HVol_Filters,MAAP,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-06-21 00:00:00+00:00,1.07221515482054,0.343468960550481,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-07-15 00:00:00+00:00,0.670503133419306,0.342739545577613,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-07-18 00:00:00+00:00,1.27681475102324,0.577019865351343,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-07-21 00:00:00+00:00,0.9101101969447,0.285301967805482,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-07-24 00:00:00+00:00,1.37356715907427,0.723047354158449,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-07-30 00:00:00+00:00,0.592112155900838,0.237650209797624,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-08-08 00:00:00+00:00,1.06106871683439,0.584838735639759,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-10-16 00:00:00+00:00,0.418355392863124,0.288175324293231,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-10-19 00:00:00+00:00,0.46985211299066,0.405480172670411,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-10-22 00:00:00+00:00,1.00679319582534,0.75964241319773,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-10-25 00:00:00+00:00,1.05224736030565,0.702437911246493,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-10-28 00:00:00+00:00,1.14196834586424,0.598210563470853,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-10-31 00:00:00+00:00,1.0621092551863,0.645959298799471,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-11-03 00:00:00+00:00,0.254647956945954,0.195173374458881,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-11-06 00:00:00+00:00,0.805519258456969,0.455414270705066,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-11-09 00:00:00+00:00,0.942349512739935,0.553792330482236,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-11-12 00:00:00+00:00,1.96357853492847,1.28382390958284,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-11-15 00:00:00+00:00,1.41155795519996,0.819914969284976,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-11-18 00:00:00+00:00,2.29189045298329,1.08801467243153,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-11-21 00:00:00+00:00,3.39329391407435,2.18990919248798,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-11-24 00:00:00+00:00,1.967854676002,1.16167195402693,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-11-27 00:00:00+00:00,1.46941138986691,0.664105658210716,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-11-30 00:00:00+00:00,2.05210943731794,0.808390030584064,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-12-03 00:00:00+00:00,2.42744264838444,0.499878961402745,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-12-06 00:00:00+00:00,2.18036010455377,1.13871816667087,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-12-09 00:00:00+00:00,1.03229636795027,0.469778626769887,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-12-12 00:00:00+00:00,0.444243630085178,0.191042547821627,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-12-21 00:00:00+00:00,0.615446070444152,0.27964857939018,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-12-24 00:00:00+00:00,0.669183508123525,0.314994382783611,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-12-27 00:00:00+00:00,0.602892448248581,0.292921655405474,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2014-12-30 00:00:00+00:00,1.99060143433984,0.883596987284998,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-01-02 00:00:00+00:00,0.915264128436844,0.444242320498567,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-01-05 00:00:00+00:00,1.16719886753245,0.420000081632508,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-01-08 00:00:00+00:00,0.907378659209823,0.389267030453003,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-01-11 00:00:00+00:00,0.684145150833328,0.270608014526317,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-01-14 00:00:00+00:00,0.419055186731314,0.20366451240771,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-01-17 00:00:00+00:00,1.07039675485497,0.466405416005264,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-01-20 00:00:00+00:00,1.51341361764098,0.604597239284331,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-01-23 00:00:00+00:00,1.9670123929754,0.438890739853471,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-01-26 00:00:00+00:00,1.20850441617478,0.584261673440372,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-02-01 00:00:00+00:00,1.03411586896913,0.45454198957202,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-02-04 00:00:00+00:00,1.58589672231414,0.611035477544315,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-02-07 00:00:00+00:00,1.68327888255826,0.573621213550148,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-02-10 00:00:00+00:00,0.973454160799632,0.294691939478592,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-02-13 00:00:00+00:00,1.69266230315622,0.607162764547291,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Nandrin,ID753,2015-02-16 00:00:00+00:00,1.98247226986989,0.771275713657474,UNKNOWN,HVol_Filters,AE,999.0,999.0,1.0,999.0,1.0,1.0
Tartu,ID164,2017-12-01 00:00:00+00:00,1.4452739,1.52,NIOSH,HVol_Filters,AE,"3.895, 3.895",999.0,1.0,999.0,1.0,1.0
Tartu,ID164,2017-12-08 00:00:00+00:00,1.575199833333333,0.95,NIOSH,HVol_Filters,AE,"3.348, 3.348",999.0,1.0,999.0,1.0,1.0
Tartu,ID164,2017-12-15 00:00:00+00:00,1.269187125,1.757,NIOSH,HVol_Filters,AE,"5.628, 5.628",999.0,1.0,999.0,1.0,1.0
Tartu,ID164,2017-12-22 00:00:00+00:00,1.113466625,1.14,NIOSH,HVol_Filters,AE,"2.731, 2.731",999.0,1.0,999.0,1.0,1.0
Tartu,ID164,2017-12-29 00:00:00+00:00,1.1857735,2.09,NIOSH,HVol_Filters,AE,"6.103, 6.103",999.0,1.0,999.0,1.0,1.0
Tartu,ID164,2018-01-05 00:00:00+00:00,0.6779986666666667,1.235,NIOSH,HVol_Filters,AE,"2.992, 2.992",999.0,1.0,999.0,1.0,1.0
